candle_begin_time,open,high,low,close,volume
2018-06-24 00:00:00,6149.98,6180.24,6125.28,6140.0,313.832013
2018-06-24 00:15:00,6138.34,6138.34,6108.28,6117.0,206.243744
2018-06-24 00:30:00,6117.99,6122.31,6090.0,6106.09,411.534453
2018-06-24 00:45:00,6102.48,6120.11,6101.0,6114.01,116.564418
2018-06-24 01:00:00,6117.5,6123.07,6106.39,6122.22,184.737122
2018-06-24 01:15:00,6122.22,6124.97,6055.53,6084.57,515.801961
2018-06-24 01:30:00,6084.57,6116.0,6034.0,6100.84,907.499166
2018-06-24 01:45:00,6110.17,6120.84,5977.77,6082.73,1353.728266
2018-06-24 02:00:00,6082.77,6103.77,6071.86,6071.86,184.863735
2018-06-24 02:15:00,6074.66,6103.64,6072.73,6088.21,156.223264
2018-06-24 02:30:00,6088.21,6093.8,6081.15,6082.38,168.773998
2018-06-24 02:45:00,6082.38,6105.0,6081.14,6096.97,150.248237
2018-06-24 03:00:00,6096.95,6097.87,6062.23,6077.31,348.591395
2018-06-24 03:15:00,6077.31,6085.86,6028.15,6070.01,381.408831
2018-06-24 03:30:00,6070.03,6088.99,6069.75,6081.8,170.514532
2018-06-24 03:45:00,6085.84,6086.58,6041.88,6047.85,351.866123
2018-06-24 04:00:00,6051.95,6054.63,6001.9,6020.0,582.465585
2018-06-24 04:15:00,6018.93,6029.11,5901.0,5935.0,1219.935464
2018-06-24 04:30:00,5935.0,5960.9,5879.71,5895.84,845.339142
2018-06-24 04:45:00,5895.83,5913.94,5861.01,5877.68,903.794144
2018-06-24 05:00:00,5877.88,5909.74,5811.0,5844.0,1033.383665
2018-06-24 05:15:00,5844.0,5895.0,5839.68,5889.23,656.161002
2018-06-24 05:30:00,5890.83,5894.96,5850.0,5873.33,530.418322
2018-06-24 05:45:00,5873.3,5877.86,5855.99,5865.77,386.249207
2018-06-24 06:00:00,5867.55,5867.73,5811.0,5812.61,723.56028
2018-06-24 06:15:00,5814.31,5848.15,5807.11,5810.0,641.917034
2018-06-24 06:30:00,5810.0,5842.0,5777.77,5838.0,1058.60015
2018-06-24 06:45:00,5838.0,5848.19,5815.0,5845.95,452.829077
2018-06-24 07:00:00,5843.98,5875.75,5831.58,5839.41,461.372467
2018-06-24 07:15:00,5837.34,5858.87,5819.0,5851.76,365.741193
2018-06-24 07:30:00,5851.75,5870.0,5840.0,5857.12,296.599486
2018-06-24 07:45:00,5857.06,5860.0,5826.0,5830.0,463.31895
2018-06-24 08:00:00,5829.08,5850.0,5819.32,5833.5,312.855363
2018-06-24 08:15:00,5833.5,5836.0,5800.0,5801.55,345.915126
2018-06-24 08:30:00,5800.0,5827.54,5781.0,5821.46,568.369067
2018-06-24 08:45:00,5825.0,5840.0,5813.27,5828.7,511.201248
2018-06-24 09:00:00,5826.0,5852.7,5818.34,5852.7,376.541438
2018-06-24 09:15:00,5852.77,5857.1,5841.0,5850.52,360.488685
2018-06-24 09:30:00,5850.53,5874.12,5850.0,5855.4,262.598622
2018-06-24 09:45:00,5858.38,5858.38,5831.44,5846.28,354.253051
2018-06-24 10:00:00,5850.98,5866.15,5840.03,5847.23,391.496667
2018-06-24 10:15:00,5847.4,5857.1,5841.55,5851.0,354.303136
2018-06-24 10:30:00,5850.54,5898.0,5850.01,5869.21,539.398946
2018-06-24 10:45:00,5869.21,5919.5,5869.21,5907.5,618.47409
2018-06-24 11:00:00,5903.35,5910.0,5888.55,5895.0,451.572782
2018-06-24 11:15:00,5895.0,5895.0,5866.26,5893.68,306.151619
2018-06-24 11:30:00,5894.97,5909.98,5881.0,5905.55,272.86505
2018-06-24 11:45:00,5905.55,5914.99,5890.6,5904.98,512.896377
2018-06-24 12:00:00,5900.01,5904.95,5877.69,5884.33,318.511207
2018-06-24 12:15:00,5879.47,5888.0,5862.56,5867.0,260.359451
2018-06-24 12:30:00,5868.6,5887.0,5863.3,5871.0,236.547954
2018-06-24 12:45:00,5871.0,5899.0,5869.99,5894.29,355.559859
2018-06-24 13:00:00,5894.29,5913.99,5887.0,5905.0,374.026223
2018-06-24 13:15:00,5896.68,5907.89,5892.95,5897.32,382.099327
2018-06-24 13:30:00,5897.32,5900.0,5877.02,5897.51,452.992394
2018-06-24 13:45:00,5896.76,5934.41,5892.03,5924.74,403.804072
2018-06-24 14:00:00,5922.39,5926.36,5904.0,5914.72,401.898387
2018-06-24 14:15:00,5916.06,5917.1,5900.15,5905.97,525.775395
2018-06-24 14:30:00,5903.19,5919.73,5901.15,5907.91,158.771592
2018-06-24 14:45:00,5907.91,5915.63,5892.01,5895.9,235.177614
2018-06-24 15:00:00,5894.52,5896.0,5836.91,5841.0,585.225757
2018-06-24 15:15:00,5842.75,5855.0,5818.74,5838.89,558.320586
2018-06-24 15:30:00,5838.89,5846.91,5794.43,5830.0,654.265321
2018-06-24 15:45:00,5830.0,5844.63,5750.0,5767.02,1203.183793
2018-06-24 16:00:00,5769.86,5828.43,5750.0,5825.0,680.837436
2018-06-24 16:15:00,5827.0,5944.51,5825.0,5911.98,871.066775
2018-06-24 16:30:00,5911.98,6158.39,5887.02,6147.91,1713.581601
2018-06-24 16:45:00,6140.01,6250.0,6120.09,6190.0,2652.049725
2018-06-24 17:00:00,6190.0,6194.83,6131.0,6174.83,860.735353
2018-06-24 17:15:00,6174.83,6259.8,6149.0,6208.0,1334.513772
2018-06-24 17:30:00,6205.79,6208.0,6150.0,6191.9,665.641402
2018-06-24 17:45:00,6195.0,6199.34,6165.3,6179.99,462.4933
2018-06-24 18:00:00,6179.98,6180.52,6132.7,6135.0,591.912985
2018-06-24 18:15:00,6135.0,6200.0,6134.0,6162.97,411.82906
2018-06-24 18:30:00,6162.97,6184.53,6158.09,6160.1,315.32365
2018-06-24 18:45:00,6164.85,6185.0,6155.75,6172.9,380.465151
2018-06-24 19:00:00,6171.34,6181.06,6158.0,6159.01,259.963992
2018-06-24 19:15:00,6159.01,6186.54,6153.0,6165.0,505.205735
2018-06-24 19:30:00,6164.99,6186.54,6164.0,6182.27,283.806903
2018-06-24 19:45:00,6182.28,6197.99,6165.07,6178.0,316.241759
2018-06-24 20:00:00,6178.0,6180.69,6143.0,6148.65,324.34107
2018-06-24 20:15:00,6148.66,6167.16,6143.0,6157.34,252.155863
2018-06-24 20:30:00,6157.34,6181.0,6152.16,6180.0,218.274026
2018-06-24 20:45:00,6180.0,6199.0,6168.0,6182.51,324.461172
2018-06-24 21:00:00,6185.0,6196.0,6175.0,6180.0,292.035254
2018-06-24 21:15:00,6177.0,6182.93,6166.06,6170.59,393.290994
2018-06-24 21:30:00,6170.29,6170.65,6155.0,6165.48,296.332973
2018-06-24 21:45:00,6165.48,6166.0,6149.02,6151.01,234.062935
2018-06-24 22:00:00,6155.0,6167.62,6149.73,6149.99,323.42882
2018-06-24 22:15:00,6149.99,6156.69,6121.02,6132.0,479.673363
2018-06-24 22:30:00,6133.77,6137.0,6086.0,6112.79,596.906504
2018-06-24 22:45:00,6112.79,6154.21,6110.02,6136.79,349.556559
2018-06-24 23:00:00,6138.28,6142.0,6117.41,6128.75,158.021317
2018-06-24 23:15:00,6125.0,6130.81,6106.0,6120.01,200.198598
2018-06-24 23:30:00,6120.01,6164.0,6120.0,6134.75,310.013253
2018-06-24 23:45:00,6134.89,6150.91,6130.29,6136.97,197.56103
