candle_begin_time,open,high,low,close,volume
2018-03-19 00:00:00,8189.0,8437.12,8181.0,8360.14,1076.43843
2018-03-19 00:05:00,8361.3,8393.0,8349.0,8358.37,372.136746
2018-03-19 00:10:00,8357.0,8456.0,8349.15,8404.93,574.707934
2018-03-19 00:15:00,8405.1,8420.0,8320.0,8320.0,586.04048
2018-03-19 00:20:00,8332.48,8370.0,8320.69,8351.0,265.576143
2018-03-19 00:25:00,8350.97,8351.0,8300.0,8343.0,357.105748
2018-03-19 00:30:00,8335.0,8370.01,8331.01,8366.65,183.113656
2018-03-19 00:35:00,8366.66,8416.98,8360.07,8375.0,332.169453
2018-03-19 00:40:00,8375.0,8400.0,8360.09,8381.22,167.300955
2018-03-19 00:45:00,8389.0,8389.0,8351.64,8364.0,146.453492
2018-03-19 00:50:00,8360.01,8360.73,8237.59,8286.08,421.678397
2018-03-19 00:55:00,8290.55,8316.52,8270.78,8285.75,187.606329
2018-03-19 01:00:00,8285.75,8310.0,8271.0,8277.99,191.918869
2018-03-19 01:05:00,8271.0,8280.0,8125.0,8172.6,720.814229
2018-03-19 01:10:00,8172.6,8211.72,8150.5,8186.0,318.224921
2018-03-19 01:15:00,8194.98,8198.65,8138.9,8138.9,200.399514
2018-03-19 01:20:00,8139.88,8179.9,8135.0,8137.47,268.287902
2018-03-19 01:25:00,8137.46,8154.99,8088.4,8100.36,326.549056
2018-03-19 01:30:00,8100.33,8198.0,8100.24,8171.02,319.477024
2018-03-19 01:35:00,8171.01,8192.28,8124.51,8124.51,145.225027
2018-03-19 01:40:00,8135.53,8159.0,8124.51,8146.01,102.278845
2018-03-19 01:45:00,8155.78,8159.0,8128.02,8148.0,86.858038
2018-03-19 01:50:00,8146.97,8175.0,8142.0,8166.0,103.146326
2018-03-19 01:55:00,8166.01,8240.0,8166.0,8238.65,209.548503
2018-03-19 02:00:00,8238.65,8248.0,8155.67,8183.65,220.524724
2018-03-19 02:05:00,8170.42,8208.76,8140.0,8155.0,159.871763
2018-03-19 02:10:00,8152.46,8181.07,8142.01,8176.11,113.484855
2018-03-19 02:15:00,8173.95,8180.0,8161.78,8174.0,79.124965
2018-03-19 02:20:00,8174.0,8199.0,8170.0,8181.01,89.122656
2018-03-19 02:25:00,8180.9,8197.9,8170.97,8188.6,61.896968
2018-03-19 02:30:00,8188.6,8225.0,8164.05,8217.99,157.605268
2018-03-19 02:35:00,8206.07,8232.0,8205.99,8230.19,99.899499
2018-03-19 02:40:00,8230.15,8300.0,8210.0,8220.0,293.57894
2018-03-19 02:45:00,8214.63,8263.43,8214.63,8230.0,194.950988
2018-03-19 02:50:00,8230.0,8234.39,8210.0,8217.0,126.521708
2018-03-19 02:55:00,8217.0,8222.0,8150.0,8156.91,174.966882
2018-03-19 03:00:00,8161.0,8200.0,8150.23,8190.0,84.862615
